Kleestadt and Presberg are located in Groß-Umstadt and Rüdesheim am Rhein.	Presberg is located in Groß-Umstadt and Rüdesheim am Rhein.	contradiction
Kleestadt and Presberg are located in Groß-Umstadt and Rüdesheim am Rhein.	Kleestadt and Presberg are located in Groß-Umstadt.	contradiction
Kleestadt and Presberg are located in Groß-Umstadt and Rüdesheim am Rhein.	Kleestadt and Presberg are located in Rüdesheim am Rhein.	contradiction
Zoltán Kodály and Penny Hardaway received the awards of Szaramiet and All-District Team.	Zoltán Kodály received the award of Szaramiet.	entailment
Zoltán Kodály and Penny Hardaway received the awards of Szaramiet and All-District Team.	Penny Hardaway received the award of All-District Team.	entailment
Zoltán Kodály and Penny Hardaway received the awards of Szaramiet and All-District Team.	Zoltán Kodály received the award of All-District Team.	contradiction
Zoltán Kodály and Penny Hardaway received the awards of Szaramiet and All-District Team.	Penny Hardaway received the award of Szaramiet.	contradiction
Zoltán Kodály and Penny Hardaway received the awards of Szaramiet and All-District Team.	Zoltán Kodály received the awards of Szaramiet and All-District Team.	contradiction
Zoltán Kodály and Penny Hardaway received the awards of Szaramiet and All-District Team.	Penny Hardaway received the awards of Szaramiet and All-District Team.	contradiction
Zoltán Kodály and Penny Hardaway received the awards of Szaramiet and All-District Team.	Zoltán Kodály and Penny Hardaway received the award of Szaramiet.	contradiction
Zoltán Kodály and Penny Hardaway received the awards of Szaramiet and All-District Team.	Zoltán Kodály and Penny Hardaway received the award of All-District Team.	contradiction
Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	Saint Petersburg State University is named after Andrei Zhdanov.	entailment
Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	Moscow State University is named after Mikhail Vassilyevich Lomonosov.	entailment
Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	Saint Petersburg State University is named after Mikhail Vassilyevich Lomonosov.	contradiction
Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	Moscow State University is named after Andrei Zhdanov.	contradiction
Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	Saint Petersburg State University is named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	contradiction
Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	Moscow State University is named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	contradiction
Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov.	contradiction
Saint Petersburg State University and Moscow State University are named after Andrei Zhdanov and Mikhail Vassilyevich Lomonosov.	Saint Petersburg State University and Moscow State University are named after Mikhail Vassilyevich Lomonosov.	contradiction
paleontologist and botanist are in the fields of paleontology and botany.	paleontologist is in the field of paleontology.	entailment
paleontologist and botanist are in the fields of paleontology and botany.	botanist is in the field of botany.	entailment
paleontologist and botanist are in the fields of paleontology and botany.	paleontologist is in the field of botany.	contradiction
paleontologist and botanist are in the fields of paleontology and botany.	botanist is in the field of paleontology.	contradiction
paleontologist and botanist are in the fields of paleontology and botany.	paleontologist is in the fields of paleontology and botany.	contradiction
paleontologist and botanist are in the fields of paleontology and botany.	botanist is in the fields of paleontology and botany.	contradiction
paleontologist and botanist are in the fields of paleontology and botany.	paleontologist and botanist are in the field of paleontology.	contradiction
paleontologist and botanist are in the fields of paleontology and botany.	paleontologist and botanist are in the field of botany.	contradiction
Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013 and Himmerland Rundt 2011.	Himmerland Rundt 2014 is the sequel of Himmerland Rundt 2013.	entailment
Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013 and Himmerland Rundt 2011.	Himmerland Rundt 2012 is the sequel of Himmerland Rundt 2011.	entailment
Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013 and Himmerland Rundt 2011.	Himmerland Rundt 2014 is the sequel of Himmerland Rundt 2011.	contradiction
Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013 and Himmerland Rundt 2011.	Himmerland Rundt 2012 is the sequel of Himmerland Rundt 2013.	contradiction
Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013 and Himmerland Rundt 2011.	Himmerland Rundt 2014 is the sequel of Himmerland Rundt 2013 and Himmerland Rundt 2011.	contradiction
Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013 and Himmerland Rundt 2011.	Himmerland Rundt 2012 is the sequel of Himmerland Rundt 2013 and Himmerland Rundt 2011.	contradiction
Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013 and Himmerland Rundt 2011.	Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013.	contradiction
Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2013 and Himmerland Rundt 2011.	Himmerland Rundt 2014 and Himmerland Rundt 2012 are the sequels of Himmerland Rundt 2011.	contradiction
Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	Vlaanderen 2002 1999 is the sequel of Vlaanderen 2002 1998.	entailment
Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	Vlaanderen 2002 2000 is the sequel of Vlaanderen 2002 1999.	entailment
Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	Vlaanderen 2002 1999 is the sequel of Vlaanderen 2002 1999.	contradiction
Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	Vlaanderen 2002 2000 is the sequel of Vlaanderen 2002 1998.	contradiction
Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	Vlaanderen 2002 1999 is the sequel of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	contradiction
Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	Vlaanderen 2002 2000 is the sequel of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	contradiction
Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998.	contradiction
Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1998 and Vlaanderen 2002 1999.	Vlaanderen 2002 1999 and Vlaanderen 2002 2000 are the sequels of Vlaanderen 2002 1999.	contradiction
The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP and Load.	The Marshall Mathers LP is the sequel of The Slim Shady LP.	entailment
The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP and Load.	ReLoad is the sequel of Load.	entailment
The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP and Load.	The Marshall Mathers LP is the sequel of Load.	contradiction
The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP and Load.	ReLoad is the sequel of The Slim Shady LP.	contradiction
The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP and Load.	The Marshall Mathers LP is the sequel of The Slim Shady LP and Load.	contradiction
The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP and Load.	ReLoad is the sequel of The Slim Shady LP and Load.	contradiction
The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP and Load.	The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP.	contradiction
The Marshall Mathers LP and ReLoad are the sequels of The Slim Shady LP and Load.	The Marshall Mathers LP and ReLoad are the sequels of Load.	contradiction
Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	Eurovision Song Contest 1976's winner is Brotherhood of Man.	entailment
Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	Eurovision Song Contest 2006's winner is Lordi.	entailment
Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	Eurovision Song Contest 1976's winner is Lordi.	contradiction
Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	Eurovision Song Contest 2006's winner is Brotherhood of Man.	contradiction
Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	Eurovision Song Contest 1976's winners are Brotherhood of Man and Lordi.	contradiction
Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	contradiction
Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winner is Brotherhood of Man.	contradiction
Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winners are Brotherhood of Man and Lordi.	Eurovision Song Contest 1976 and Eurovision Song Contest 2006's winner is Lordi.	contradiction
SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth and Krefeld.	SpVgg Greuther Fürth is located in Fürth.	entailment
SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth and Krefeld.	KFC Uerdingen 05 is located in Krefeld.	entailment
SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth and Krefeld.	SpVgg Greuther Fürth is located in Krefeld.	contradiction
SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth and Krefeld.	KFC Uerdingen 05 is located in Fürth.	contradiction
SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth and Krefeld.	SpVgg Greuther Fürth is located in Fürth and Krefeld.	contradiction
SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth and Krefeld.	KFC Uerdingen 05 is located in Fürth and Krefeld.	contradiction
SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth and Krefeld.	SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth.	contradiction
SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Fürth and Krefeld.	SpVgg Greuther Fürth and KFC Uerdingen 05 are located in Krefeld.	contradiction
